ASSET ID,ASSET NAME,RESOURCE ID,Fuel Type,RESOURCE NAME,GENERATOR TYPE,Primary Fuel Type,ALT FUEL TYPE,EIA PLANT NUMBER,Nameplate Capacity (MW)
71185,AOBC NEXTGRIDCHITTWD ID2331027,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71186,QF PLYMOUTH PAR LLC ID2294151,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71187,QF MILLBROOK SOL LTD ID2346979,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71188,QF NEXTGRIDBUCKTHORN ID2355147,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71189,QF HYANNISAIRSERVICE ID2328863,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
71190,QF CATLYZACRE8THATCH ID2286965,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9963406448156471
71191,AOBC NEXTGRIDSPRUCE ID2368090,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71192,NM BOSTONHSGAUTH ID2147800,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.4084205514968158
71193,ENELBELLAIR02886SOLAR180RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71194,PUBLICN02368SOLAR186.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3404007236009063
71198,SUNRISE01230SOLAR4930AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.33783725856935
71201,NONNI CORP LLC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.4730826083297317
71202,LOADSTAR01523SOLAR3875AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,27.77568344360167
71203,ASTRUM02908SOLAR100RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
71204,QF NEXTGRID HOLLY ID2335447,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.3402499315402268
71206,QF NEXTGRID ACACIA ID2350752,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.3869167965727374
71207,MECO01610SOLAR800QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.73433464642099
71208,AOBC SUNRISEONDRIFT ID2243995,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.20300393926297
71210,NM CITY OF CAMBRIDGE ID2157900,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.5696233173970664
71218,NM SOUTHERNSKYRENENE ID2051273,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.751877462039356
71224,BD SOLAR OXFORD 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,32.97242421692069
71225,BD SOLAR OXFORD 2,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,32.97242421692069
71226,S.COUNTY02879SOLAR32.19NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2293733858568396
71228,SM_AOBC TWNNATICKSOL ID2353437,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.555287480781014
71230,SM_AOBC KERSRGEARSNL ID2366415,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.5302751627332616
71231,SM_AOBC KERSRGEARSNL ID2366357,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.440600787852594
71232,SM_AOBC 15PRESSOLAR ID2311476,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71233,AMATERASU01523SOLAR4600AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,32.97242421692069
71234,MORNINGSTAR MARBLE & GRANITE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71235,NUGEN02818SOLAR4980NM,41407.0,Solar,"Nugen PV - East Greenwich, RI 1",PHOTOVOLTAIC,SUN,,,35.69623317397067
71236,UNICORN02339SOLAR400SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.867167323210495
71238,ASTRUM02852SOLAR180RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71239,ROWELL'S GARAGE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2867167323210495
71241,SM_AOBC CVE NO AM 6B1762-2018,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,23.797488782647108
71242,SM_AOBC CVE NO AM 6A3031-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.69623317397067
71243,SM_AOBC ENGIE C6S3544-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.767912357050925
71245,SM_AOBC CVE NO AM 6B1628-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.69623317397067
71273,NORTH NOBLEBORO SOLAR,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.919795770065594
71274,DADAMS01515SOLAR4980AOBC,44314.0,Solar,East Brookfield Adams Solar PV and Battery,PHOTOVOLTAIC,SUN,,,35.69623317397067
71275,ALTUS01230SOLAR1000SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
71276,DPALMER01082SOLAR3000AOBC,44306.0,Solar,Ware Palmer Solar PV and Battery,PHOTOVOLTAIC,SUN,,,21.503754924078713
71277,TES02886SOLAR660RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.730826083297317
71278,CEDAR02151SOLAR153.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0966915011280143
71281,MOOSE02857SOLAR43.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3082204872451282
71283,CUMBERLAND02864SOLAR30NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.21503754924078713
71284,BLODGETT01827SOLARSTORAGE4999,44497.0,ES,Blodgett,ENERGY STORAGE NON-PUMP,MWH,,,35.83242362182316
71308,IRON MINE SOLAR 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,68.74664434208269
71309,IRON MINE SOLAR 2,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,68.74664434208269
71310,IRON MINE SOLAR 3,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,68.74664434208269
71311,IRON MINE SOLAR 4,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,68.74664434208269
71312,MARLBORO01752SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71313,UNIVERSITY02817SOLAR4000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,28.67167323210495
71315,CVE WING LANE APOLLO_CSF_GEN,44489.0,ES,CVE Wing Lane ESS,ENERGY STORAGE NON-PUMP,MWH,,,14.335836616052475
71328,PATRIOT02909SOLAR40NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2867167323210495
71329,ZACHARY02809SOLAR69.5NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5017542815618367
71347,RANDALL01503SOLAR4950AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.48119562472988
71358,CHELMSFORD01863SOLAR910AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.522805660303876
71359,60EMAIN02893SOLAR30.74NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.22220546754881337
71360,PSWARD02151SOLAR106.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7669672589588075
71361,PROVYARN02860SOLAR187.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3475686419089328
71362,STPATS02908SOLAR50NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3583959154013119
71363,FALLRIVER02720SOLAR233.3SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.6701249657701134
71364,SM_AOBC 510PVPROJDEV ID2238661,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.767912357050925
71375,WILLIAMSVILLE,44104.0,Solar,Williamsville,ENERGY STORAGE NON-PUMP,SUN,,,35.48119562472988
71376,CHEBACCO01982SOLAR731AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.23974828316718
71377,PSGOODHUE01970SOLAR120SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8601501969631485
71378,COY01083SOLAR4000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,28.67167323210495
71379,SSOLUTIONS01752SOLAR66.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.48025052663775797
71380,MASSAMER01879SOLAR249.8AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71383,VARNUM01463SOLAR200SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71387,DIAMOND02864SOLAR199.8RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71389,BLUESTONE02860SOLAR499.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.583959154013119
71406,VP_S3,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5769420277657722
71407,SM_AOBC BROOKSTPLYMP ID2239531,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,21.503754924078713
71414,BWC MACES POND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.446109993493142
71418,TARGET02149SOLAR369.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.652129773969708
71419,CEC01339SOLAR2500AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.919795770065594
71427,PLEASANT,44499.0,Solar,Pleasant,ENERGY STORAGE NON-PUMP,SUN,,,32.255632386118066
71428,DRIVING RANGE A,44289.0,ES,A_Driving Range A (West),ENERGY STORAGE NON-PUMP,MWH,,,35.48119562472988
71431,NEW GEN VENTURES_S_PORTLAND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71436,GWH02865SOLAR100NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
71445,SOLAR MGT INT_WATERBORO,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.767912357050925
71449,VIKON02865SOLAR299.7RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.1503754924078713
71455,AMERESCO01844SOLAR1750AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.543857039045916
71466,SM_AOBC KEARSARGENB ID2296559,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.48119562472988
71469,SM_AOBC KEARSARGESCH ID2334013,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.440600787852594
71471,OAK01473SOLAR900AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.451126477223614
71472,VIDETTA02830SOLAR49.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35122799709328567
71473,CARRS02827SOLAR750RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.375938731019678
71477,NEXTGRID02333SOLAR780SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.590976280260466
71478,COVENTRY02816SOLAR300RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.1503754924078713
71479,EMAIN01757SOLAR250NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71480,SHANNOCK02875SOLAR249RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71482,BISSELL BROTHERS BREWING CO.,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6164409744902564
71483,ALTUS01230SOLAR2000SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
71484,ECA MAINE BET,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,34.40600787852594
71485,JEFFERSON01970SOLAR86.4SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6164409744902564
71487,MARLBORO01752SOLAR166.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1970423574403817
71488,MUDDY01756SOLAR1000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
71489,MIDDLE02842SOLAR129.6NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9318293800434109
71496,TUPELO02809SOLAR200NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71514,AQUIDNECK02842SOLAR133.2RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71519,CAMDEN SOLAR LF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,27.897538054838115
71524,NJR02896SOLAR840RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.021051378742039
71526,BATTEN01570SOLAR1000QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
71527,ALGONQUIN01532SOLAR250AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71528,NAPLES CASCO SOLAR 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
71529,ZERO01562SOLAR1000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.167918308026238
71538,FOXHILL02835SOLAR26.68NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.19353379431670842
71540,ACTON H ROAD SOLAR 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,24.72931816269052
71546,REVISION-110 MAIN ST,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
71554,MARLBORO01752SOLAR200AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71591,CATALYZE BLACKSTONE SOLAR,44837.0,Solar,Catalyze Blackstone Solar,PHOTOVOLTAIC,SUN,,,24.084205514968158
71612,OAK01364SOLAR840AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.021051378742039
71613,BIGM02891SOLAR120NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8601501969631485
71615,NEA02920SOLAR28.8NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.20070171262473466
71616,HARBOR01225SOLAR1980AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.19247824989195
71617,KOVACIC02891SOLAR150RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71618,SOUTHERN02894SOLAR180RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71621,THOMASTON POLLUTION CONTROL,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.5804505908894453
71627,KENYON02833SOLAR200RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71628,PARADISE PARK,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71629,ECOGY02919SOLAR200RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71632,FOREFRONT01082SOLAR1320AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,9.461652166594634
71633,DEAN02864SOLAR375RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.687969365509839
71634,FESTIVAL02840SOLAR331.2RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.372580959956685
71635,DONALD02895SOLAR800RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.73433464642099
71636,KEARSARGE02019SOLAR4400AOBC,41551.0,Solar,Kearsarge William Way PV,PHOTOVOLTAIC,SUN,,,31.53884055531545
71637,PORT PROPERTY MGT,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3404007236009063
71638,LODE01230SOLAR2000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
71639,DSM02919SOLAR487.5NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.497944134316804
71641,DANA01879SOLAR72SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5160901181778891
71646,GREEN02905WIND3000RE,,Wind,NO RESOURCE,WIND TURBINE,WND,,,21.503754924078713
71650,SWEB01506SOLAR4875AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,24.191724289588553
71651,PUBLIC02190SOLAR100SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7167918308026238
71658,HEP USA SPV5 UNITY LLC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.69623317397067
71669,SNAKE02864SOLAR200RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71671,SWEB01010SOLAR1875AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.439846827549196
71672,TORAY02852SOLAR480RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.440600787852594
71673,GORHAM SAVINGS,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.4799489425163985
71674,KEARSARGE02879SOLAR3168NM,41536.0,Solar,Kearsarge Kenyon Woods,PHOTOVOLTAIC,SUN,,,22.70796519982712
71675,AIRPORT02720SOLAR249.8NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7919795770065594
71676,UNITED01824SOLAR1992QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.278493269588266
71677,GREEN02905WIND1500RE,,Wind,NO RESOURCE,WIND TURBINE,WND,,,10.751877462039356
71678,LINWOOD01588SOLAR4980AOBC,41177.0,Solar,Syncarpha Northbridge 1 - Solar,PHOTOVOLTAIC,SUN,,,35.69623317397067
71679,GREEN01028SOLAR350AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.508771407809183
71680,MCOLLEGE01247CHP75QF,,Gas,NO RESOURCE,GAS TURBINE,NG,,,0.06753778514078924
71681,BCM02840SOLAR43.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3082204872451282
71682,SCITUATE02919SOLAR4250RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,30.463652809111508
71683,EDWIN02822SOLAR40.4NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2867167323210495
71684,MASSAM02301SOLAR133.2AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71685,MECO01534SOLAR4970QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.6245539908904
71686,MIDCOAST RECREATION CENTER,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.3869167965727374
71687,190 ELECTRIC AVE,44115.0,Solar,Lunenburg Solar [Elec],PHOTOVOLTAIC,SUN,,,7.160750389718212
71688,HEP USA SPV 6 HARTLAND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,28.67167323210495
71689,SM_AOBC MAPLESTSOLAR ID2292179,44366.0,ES,C_Maple,ENERGY STORAGE NON-PUMP,MWH,,,28.67167323210495
71692,PSMAIN02301SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71696,276 FEDERAL RD ID2250250,44719.0,ES,C_276 Federal,ENERGY STORAGE NON-PUMP,MWH,,,35.83242362182316
71700,RONNIE02804SOLAR400RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.867167323210495
71701,SM_AOBCAGAWAMPVESS_6S5606-2019,,ES,NO RESOURCE,PHOTOVOLTAIC,MWH,,,25.804505908894456
71703,ISM02898SOLAR2800NM,44212.0,Solar,Kearsarge Richmond,PHOTOVOLTAIC,SUN,,,20.070171262473465
71707,JB BROWN & SON PORTLAND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.440600787852594
71708,HILLTOP01560SOLAR240SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.720300393926297
71709,WALLUM01516SOLAR4998AOBC,44313.0,ES,Wallum Solar PV and Battery,PHOTOVOLTAIC,MWH,,,35.82525570351514
71710,LENOX01240SOLAR133.3SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9533331349674896
71712,9PEARL01060SOLAR158.4QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1325310926681456
71732,STEPHEN02896SOLAR25.23NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.17919795770065594
71733,NM_AOBC REDP GODFREY ID2247816,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.919795770065594
71735,NORRIDGEWOCK RIVER ROAD,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.83242362182316
71736,OSGOOD01845SOLAR3384NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,24.25623555436079
71737,BSEASON02861SOLAR50RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3583959154013119
71738,ASEASON02861SOLAR66.6RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.48025052663775797
71739,"VISION CARE OF MAINE, BANGOR",,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71743,HARVARD01451SOLAR200AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71745,LAITE01876SOLAR2838AOBC,41196.0,Solar,Syncarpha Tewksbury - Solar,PHOTOVOLTAIC,SUN,,,20.342552158178464
71755,NEW GEN VENTURES_YARMOUTH,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2437092224728921
71757,MAINE DG HOLDINGS - MONMOUTH,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.48119562472988
71758,MAINE DG HOLDING - W BALDWIN,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.48119562472988
71759,MAINE DG HOLDING - AUGUSTA,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,17.74059781236494
71761,TIFFT02896SOLAR990NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.096239124945975
71762,AUGUSTA ROAD BOWDOIN,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,26.07688680459945
71764,LOG02830SOLAR3900NM,44210.0,Solar,Kearsarge Burrillville,PHOTOVOLTAIC,SUN,,,27.954881401302327
71766,S&P02886SOLAR33.3NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.23654130416486585
71767,BWCA01519SOLAR1760AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.615536222126178
71770,CHELMSFORD01863SOLAR66.6AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.48025052663775797
71785,PELLA02720SOLAR66.6AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.48025052663775797
71786,CENTURY01844SOLAR150SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71787,ARCOR01824SOLAR875AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.271928519522958
71788,S&S02762CHP210QF,,Gas,NO RESOURCE,GAS TURBINE,NG,,,0.1891057983942099
71836,VCTLLC02886SOLAR200NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71845,SM_AOBC HAMWHAM8SOL ID2288775,44651.0,Solar,C_0 Hammond,ENERGY STORAGE NON-PUMP,SUN,,,35.83959154013119
71884,TOWN OF SEARSPORT,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71887,SILVER MAPLE WIND,,Wind,NO RESOURCE,WIND TURBINE,WND,,,135.98687897255056
71912,AVB01752SOLAR216SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336673
71913,RE SIDNEY RD SOLAR,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,14.335836616052475
71914,ORIENTAL JADE,,ES,NO RESOURCE,PHOTOVOLTAIC,MWH,,,0.7167918308026238
71916,SEARSMONT RD LINCOLNVILLE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,28.67167323210495
71922,BWCB01519SOLAR240QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.720300393926297
71924,DAYNNITE02861SOLAR33.3NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2437092224728921
71925,RI ARMY 02818SOLAR500NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.583959154013119
71933,GLOBAL01432SOLAR153.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1038594194360405
71936,PEPSICOLA02920SOLAR60NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.300750984815743
71946,SM_AOBC FAIRHAVENMA2 ID2255728,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,20.607765135575434
71948,CITY OF S PORTLAND REC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1898744391323555
71949,CHURCH HILL AUGUSTA,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,26.879693655098393
71950,BIDDEFORD MORIN ST SOLAR,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.017542815618366
71951,FSS INC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.8636587600868217
71958,SM_QF ECA SOLAR ID2302390,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,9.741200980607656
71961,SM_QF NEXTGRID SYCAM ID2296072,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.15939326117209
71973,SM_AOBC SUNWEALTHPWR ID2325016,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.7418041488503757
71974,SM_AOBC ECOGYMAII ID2270750,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4335836616052475
71975,SM_AOBC 2-8PEQUOTWAY ID2297082,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1970423574403817
71976,SM_AOBC NEWTONMUNIII ID2333672,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.5804505908894453
71977,ECOGY02842SOLAR166.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.1970423574403817
71981,CITY OF S PORTLAND TRANSFER,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,7.096239124945975
71982,LITTLEFIELD SOLAR LLC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,35.12279970932857
72983,SM_AOBC EDGEWOODBOGS ID2272654,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.7096239124945976
72984,SM_AOBC 83SCHLSTSOL ID2337102,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.469272461084699
72985,SM_QF SOLECTENERGY ID2343832,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5160901181778891
