ASSET ID,ASSET NAME,RESOURCE ID,Fuel Type,RESOURCE NAME,GENERATOR TYPE,Primary Fuel Type,ALT FUEL TYPE,EIA PLANT NUMBER,Nameplate Capacity (MW)
69739,ISM02920SOLAR2375NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.383927243085868
69740,TOWN OF OAKLAND,44835.0,Solar,Oakland Landfill Solar,PHOTOVOLTAIC,SUN,,,0.967668971583542
69748,AHOLD STOP & SHOP STORE #0406,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.20722843740698835
69749,AHOLD STOP & SHOP STORE #0087,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.16546757359493364
69750,AHOLD STOP & SHOP STORE #0474,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.20722843740698835
69751,AHOLD STOP & SHOP STORE #0425,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.20722843740698835
69752,AHOLD STOP & SHOP STORE #0012,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.20722843740698835
69753,AHOLD STOP & SHOP STORE #0475,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.20722843740698835
69754,AHOLD STOP & SHOP STORE #0066,,Gas,NO RESOURCE,FUEL CELL,NG,,,0.16546757359493364
69757,GSPP02379SOLAR1128AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,3.032029444295098
69762,EQUAL02379SOLAR480SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
69776,ASTRUM02865SOLAR187.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5053382407158498
69778,CADILLAC01772SOLAR166.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.44889088404014316
69779,NSE01581SOLAR780AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.0966161050976746
69780,GREEN02842SOLAR952NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.558946835965367
69781,MASSELECTRIC01532SOLAR750QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.015977024132379
69785,BROOK01510SOLAR249.8QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
69786,FARMINGTON MAINE SOLAR,38838.0,Solar,Farmington Solar,PHOTOVOLTAIC,SUN,,64337,238.94972471636265
69789,ROXWIND,40889.0,Wind,RoxWind,WIND TURBINE,WND,,62857,40.92272080826799
69796,UNICORNA02061SOLAR366.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9864847571421109
69797,UNICORNB02061SOLAR233.3SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6262968621637925
69801,QUINEBAUG SOLAR,38826.0,Solar,Quinebaug Solar,PHOTOVOLTAIC,SUN,,64387,146.16639815769403
69805,DOWNEAST CONCEPTS,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.20159770241323793
69812,SMITH01060NG3500QF,,Gas,NO RESOURCE,STEAM TURBINE,NG,,,2.757792893248894
69816,KEARSARGE WILLIAM WAY CSF_GEN,41552.0,ES,Kearsarge William Way ESS,ENERGY STORAGE NON-PUMP,MWH,,64617,7.096239124945976
69819,KEARSARGE01835SOLAR4800AOBC,41549.0,Solar,Kearsarge Haverhill PV,PHOTOVOLTAIC,SUN,,,12.902252954447228
69822,NM BOSTON HSG AUTH ID2157007,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.483834485791771
69823,NM BRANDEIS UNIV PV ID2104994,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.5482703545336671
69824,HOSPICE OF SOUTHERN MAINE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
69829,STONEHILL02356SOLAR4391QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,11.19808037671399
69834,NM MATTAPOISETT R-V ID2234593,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2903006914750626
69835,NM ACTON-BOX REGL ID2082549,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3305448359273704
69844,AMERESCO SPRINGBROOK RD SOLAR,44256.0,Solar,Ameresco - Westerly,PHOTOVOLTAIC,SUN,,,17.401913672310698
69845,NM PLYMOUTH CTY SHER ID2233507,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.903157706811306
69848,NM PLYMOUTH CTY SH 2 ID2230560,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.4246237637202148
69853,NM BLUEHILLSREGLTECH ID2212756,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.887029890618247
69854,NM BLUEHILLSREGLTECH ID2214562,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2418418468655457
69856,QF ELSON CLOVERLEAF ID2350187,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.252593724327585
69860,NM ALTERNATEPWR 1-4 ID2071689,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.569547921366726
69861,NM MATTAPOISETT R-V ID2233726,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.489135028492451
69862,NM PLYMOUTH CTY SH 1 ID2234091,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.6987966390022184
69863,ECOGY01607SOLAR199.8AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
69864,TANGENT01473SOLAR3000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.063908096529516
69869,NM_OLIVE STREET PV6F1500-2016,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.25804505908894454
69870,NM_FULL BLOOM PV 6A1252-2015,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3332328052928801
69871,NM SUNFARM 1 PV_6B521-2015,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3412967133894098
69874,NM_SUNFARM 2 PV_ 6B522-2015,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3412967133894098
69875,NM_SUNFARM PV 3_ 6B525-2015,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3412967133894098
69876,NM_US LIGHT ENERGY 1_PV,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3412967133894098
69878,NM_US LIGHT ENERGY 2_PV,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3412967133894098
69879,NM_WILLOW HILL RD PV,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2042102757484079
69889,EHOUSING01507SOLAR1000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.687969365509839
69900,NSE02766SOLAR966.6AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.599266376448014
69928,PUBLIC01886SOLAR99.9SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
69929,ALTUS01036SOLAR2000SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.375938731019678
69930,MELVILLE02871SOLAR3000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.063908096529516
69934,WILCO02886SOLAR200RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
69940,1HARTFORD02825SOLAR2000RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.375938731019678
69941,2HARTFORD02825SOLAR2586NM,44349.0,Solar,Hartford Pike Solar II,PHOTOVOLTAIC,SUN,,,6.951088779208444
69945,NEXTGRID02019SOLAR500SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3439846827549196
69954,AFINNELL02188SOLAR240SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
69956,EFINNELL02188SOLAR240SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
69960,DAIRY01757SOLAR109.9QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2956766302060823
69967,BFINNELL02188SOLAR240SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
69968,BVD01257SOLAR240AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
69969,DFINNELL02188SOLAR492SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.322480927830841
69970,CFINNELL02188SOLAR240SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
69972,HOME01257SOLAR1980SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.3221793437094815
69977,OAKHAM01068SOLAR2000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.375938731019678
69978,LONSDALE02863SOLAR233.1RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6262968621637925
69982,OAKORANGE01364SOLAR4980SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.386087440239
69991,SYNCARPHA01534SOLAR4980AOBC,41183.0,Solar,Syncarpha Northbridge 2 - Solar,PHOTOVOLTAIC,SUN,,,13.386087440239
70001,JEFFREY02871SOLAR32.77NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.0887029890618247
70018,BLUESTONE02864SOLAR206.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5564096586605367
70041,UNION FARM EQUIPMENT,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.09139095842733454
70052,BVD01247SOLAR240AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6451126477223613
70062,MILLBURY01519SOLAR250SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
70067,REDWOOD02864SOLAR220RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5913532604121646
70092,BEVERLY01915SOLAR82QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.22041348797180682
70093,AUTOZONE02891SOLAR33.3NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.0887029890618247
70095,MANVILLE02864SOLAR4482NM,44598.0,Solar,Ameresco - Cumberland Manville - PV,PHOTOVOLTAIC,SUN,,,12.0474786962151
70096,GSPPBRISTOL02375SOLAR710SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.9084582495119857
70097,BD SOLAR FAIRFIELD,44149.0,Solar,BD Solar Fairfield,PHOTOVOLTAIC,SUN,,,13.412967133894098
70099,STOUGHTON02072SOLAR99.9QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
70100,CLAYTON01222SOLAR2079SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.588288310894956
70101,WVCB02909SOLAR66.6NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.18009394748915925
70102,AUTOZONE02888SOLAR33.3NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.0887029890618247
71116,BELLEAU02914SOLAR30NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.08063908096529517
71125,CTMS01543SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71138,CRANBERRYHIGHWAYPV_WO2277865,40923.0,Solar,ENA Cranberry Road PV,PHOTOVOLTAIC,SUN,,,6.719923413774598
71142,STBRENDANS02915SOLAR38.5NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.10483080525488372
71143,PUBLIC02149SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71146,GSPPPEARL02148SOLAR340AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9139095842733453
71147,COSMO02920SOLAR25.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.06719923413774598
71160,VCT02904SOLAR300RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8063908096529517
71162,PSMYSTIC02155SOLAR106SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.28492475274404294
71165,AVESTA LIVERMORE TERRACE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
71166,PSEASTERN02148SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71167,CUTLER02885SOLAR199.8RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
71170,EDF01473SOLAR4875SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.103850656860466
71171,AIM02920SOLAR133.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71172,BWC01535SOLAR4200AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,11.289471335141325
71173,QF FALMOUTH RETAIL ID2402100,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71174,NM MARION MA 1 LLC ID2062768,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.370788980379678
71176,NM JULIANA FLANDERS ID2372255,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.44889088404014316
71177,POTASH01879SOLAR250SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71178,BIGELOW01570SOLAR1000AOBC,40947.0,Solar,BigelowRd_Solar,PHOTOVOLTAIC,SUN,,,2.687969365509839
71179,QF SAFENERGYMA4-2020 ID2351639,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.40319540482647587
71180,QF NEXTGRID WILLOW ID2333807,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71181,QF LORDPHILLIPSSOLAR ID2268649,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.32255632386118066
71182,QF LORDPHILLIPSSOLAR ID2268650,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.32255632386118066
71183,QF LORDPHILLIPSSOLAR ID2269021,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.32255632386118066
71184,QF NEXTGRIDLARCH ID2350400,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.30105256893710197
71185,AOBC NEXTGRIDCHITTWD ID2331027,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71186,QF PLYMOUTH PAR LLC ID2294151,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71187,QF MILLBROOK SOL LTD ID2346979,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.40319540482647587
71188,QF NEXTGRIDBUCKTHORN ID2355147,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71189,QF HYANNISAIRSERVICE ID2328863,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
71190,QF CATLYZACRE8THATCH ID2286965,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.37362774180586766
71191,AOBC NEXTGRIDSPRUCE ID2368090,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
71192,NM BOSTONHSGAUTH ID2147800,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.903157706811306
71193,ENELBELLAIR02886SOLAR180RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.483834485791771
71194,PUBLICN02368SOLAR186.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5026502713503399
71198,SUNRISE01230SOLAR4930AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.251688971963507
71201,NONNI CORP LLC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.1774059781236494
71202,LOADSTAR01523SOLAR3875AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.415881291350626
71203,ASTRUM02908SOLAR100RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
71204,QF NEXTGRID HOLLY ID2335447,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.252593724327585
71206,QF NEXTGRID ACACIA ID2350752,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8950937987147765
71207,MECO01610SOLAR800QF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.1503754924078713
71208,AOBC SUNRISEONDRIFT ID2243995,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.451126477223614
71210,NM CITY OF CAMBRIDGE ID2157900,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3386087440238998
71218,NM SOUTHERNSKYRENENE ID2051273,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.031954048264758
71224,BD SOLAR OXFORD 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.364659081345259
71225,BD SOLAR OXFORD 2,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.364659081345259
71226,S.COUNTY02879SOLAR32.19NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.08601501969631485
71228,SM_AOBC TWNNATICKSOL ID2353437,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3332328052928801
71230,SM_AOBC KERSRGEARSNL ID2366415,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9488531860249731
71231,SM_AOBC KERSRGEARSNL ID2366357,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71232,SM_AOBC 15PRESSOLAR ID2311476,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71233,AMATERASU01523SOLAR4600AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.364659081345259
71234,MORNINGSTAR MARBLE & GRANITE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71235,NUGEN02818SOLAR4980NM,41407.0,Solar,"Nugen PV - East Greenwich, RI 1",PHOTOVOLTAIC,SUN,,,13.386087440239
71236,UNICORN02339SOLAR400SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.0751877462039356
71238,ASTRUM02852SOLAR180RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.483834485791771
71239,ROWELL'S GARAGE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.10751877462039357
71241,SM_AOBC CVE NO AM 6B1762-2018,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.924058293492665
71242,SM_AOBC CVE NO AM 6A3031-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.386087440239
71243,SM_AOBC ENGIE C6S3544-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.412967133894098
71245,SM_AOBC CVE NO AM 6B1628-2017,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.386087440239
71273,NORTH NOBLEBORO SOLAR,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.719923413774598
71274,DADAMS01515SOLAR4980AOBC,44314.0,Solar,East Brookfield Adams Solar PV and Battery,PHOTOVOLTAIC,SUN,,,13.386087440239
71275,ALTUS01230SOLAR1000SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.687969365509839
71276,DPALMER01082SOLAR3000AOBC,44306.0,Solar,Ware Palmer Solar PV and Battery,PHOTOVOLTAIC,SUN,,,8.063908096529516
71277,TES02886SOLAR660RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.774059781236494
71278,CEDAR02151SOLAR153.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.4112593129230054
71281,MOOSE02857SOLAR43.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.11558268271692307
71283,CUMBERLAND02864SOLAR30NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.08063908096529517
71284,BLODGETT01827SOLARSTORAGE4999,44497.0,ES,Blodgett,ENERGY STORAGE NON-PUMP,MWH,,,13.437158858183684
71308,IRON MINE SOLAR 1,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.779991628281007
71309,IRON MINE SOLAR 2,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.779991628281007
71310,IRON MINE SOLAR 3,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.779991628281007
71311,IRON MINE SOLAR 4,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,25.779991628281007
71312,MARLBORO01752SOLAR133.2SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71313,UNIVERSITY02817SOLAR4000NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.751877462039356
71315,CVE WING LANE APOLLO_CSF_GEN,44489.0,ES,CVE Wing Lane ESS,ENERGY STORAGE NON-PUMP,MWH,,,5.375938731019678
71328,PATRIOT02909SOLAR40NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.10751877462039357
71329,ZACHARY02809SOLAR69.5NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.18815785558568876
71347,RANDALL01503SOLAR4950AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.305448359273704
71358,CHELMSFORD01863SOLAR910AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.4460521226139536
71359,60EMAIN02893SOLAR30.74NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.08332705033080501
71360,PSWARD02151SOLAR106.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2876127221095528
71361,PROVYARN02860SOLAR187.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5053382407158498
71362,STPATS02908SOLAR50NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.13439846827549196
71363,FALLRIVER02720SOLAR233.3SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6262968621637925
71364,SM_AOBC 510PVPROJDEV ID2238661,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.412967133894098
71375,WILLIAMSVILLE,44104.0,Solar,Williamsville,ENERGY STORAGE NON-PUMP,SUN,,,13.305448359273704
71376,CHEBACCO01982SOLAR731AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.9649056061876924
71377,PSGOODHUE01970SOLAR120SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.32255632386118066
71378,COY01083SOLAR4000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.751877462039356
71379,SSOLUTIONS01752SOLAR66.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.18009394748915925
71380,MASSAMER01879SOLAR249.8AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71383,VARNUM01463SOLAR200SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
71387,DIAMOND02864SOLAR199.8RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
71389,BLUESTONE02860SOLAR499.5RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.3439846827549196
71406,VP_S3,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5913532604121646
71407,SM_AOBC BROOKSTPLYMP ID2239531,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,8.063908096529516
71414,BWC MACES POND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,9.542291247559929
71418,TARGET02149SOLAR369.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.9945486652386405
71419,CEC01339SOLAR2500AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,6.719923413774598
71427,PLEASANT,44499.0,Solar,Pleasant,ENERGY STORAGE NON-PUMP,SUN,,,12.095862144794276
71428,DRIVING RANGE A,44289.0,ES,A_Driving Range A (West),ENERGY STORAGE NON-PUMP,MWH,,,13.305448359273704
71431,NEW GEN VENTURES_S_PORTLAND,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71436,GWH02865SOLAR100NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.2687969365509839
71445,SOLAR MGT INT_WATERBORO,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.412967133894098
71449,VIKON02865SOLAR299.7RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8063908096529517
71455,AMERESCO01844SOLAR1750AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,4.703946389642218
71466,SM_AOBC KEARSARGENB ID2296559,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,13.305448359273704
71469,SM_AOBC KEARSARGESCH ID2334013,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,1.2902252954447226
71471,OAK01473SOLAR900AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.419172428958855
71472,VIDETTA02830SOLAR49.2NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.13171049890998213
71473,CARRS02827SOLAR750RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.015977024132379
71477,NEXTGRID02333SOLAR780SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.0966161050976746
71478,COVENTRY02816SOLAR300RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.8063908096529517
71479,EMAIN01757SOLAR250NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71480,SHANNOCK02875SOLAR249RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.6719923413774598
71482,BISSELL BROTHERS BREWING CO.,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.23116536543384614
71483,ALTUS01230SOLAR2000SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,5.375938731019678
71484,ECA MAINE BET,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,12.902252954447228
71485,JEFFERSON01970SOLAR86.4SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.23116536543384614
71487,MARLBORO01752SOLAR166.6SMQF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.44889088404014316
71488,MUDDY01756SOLAR1000AOBC,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,2.687969365509839
71489,MIDDLE02842SOLAR129.6NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.3494360175162791
71496,TUPELO02809SOLAR200NM,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.5375938731019678
71514,AQUIDNECK02842SOLAR133.2RE,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,0.35749992561280863
71519,CAMDEN SOLAR LF,,Solar,NO RESOURCE,PHOTOVOLTAIC,SUN,,,10.461576770564294
