local_day,local_hour_end,tot_wind_mwh,_FREQ_
2023-08-01,05,4234.857439803504,53
2023-08-01,06,4857.8696983156315,53
2023-08-01,07,5292.665460284666,56
2023-08-01,08,4277.784972868856,55
2023-08-01,09,2545.385738599338,56
2023-08-01,10,3273.2587272736682,53
2023-08-01,11,5509.005945221189,56
2023-08-01,12,7209.106536570132,57
2023-08-01,13,6615.948550893602,56
2023-08-01,14,7237.532638120126,56
2023-08-01,15,7876.144921444234,56
2023-08-01,16,9059.05525357779,55
2023-08-01,17,7785.89548212706,55
2023-08-01,18,7552.828914249528,53
2023-08-01,19,5594.696222357402,53
2023-08-01,20,5860.967772625218,50
2023-08-01,21,5804.994444162525,43
2023-08-01,22,6651.982411022675,44
2023-08-01,23,6952.55753697739,45
2023-08-01,24,7362.332836615946,45
2023-08-02,01,8457.932466500775,49
2023-08-02,02,9518.816548212473,50
2023-08-02,03,8837.606309811992,48
2023-08-02,04,7951.89292924606,50
2023-08-02,05,6429.105295971273,52
2023-08-02,06,6423.008103175045,52
2023-08-02,07,5662.946330909804,52
2023-08-02,08,3524.4246197129846,51
2023-08-02,09,1245.9146576946016,47
2023-08-02,10,1180.795540037563,41
2023-08-02,11,2340.168510791073,44
2023-08-02,12,2475.7898532585787,49
2023-08-02,13,2398.8333928304805,48
2023-08-02,14,2112.8420928883706,52
2023-08-02,15,2117.1815364100125,52
2023-08-02,16,2065.877229457946,54
2023-08-02,17,2369.0889793245447,46
2023-08-02,18,2072.13921124867,44
2023-08-02,19,1294.4999462375383,41
2023-08-02,20,907.7401761631314,38
2023-08-02,21,761.9019160370766,40
2023-08-02,22,1296.8344569928515,38
2023-08-02,23,1437.2346803006465,37
2023-08-02,24,1669.642092200208,44
2023-08-03,01,2522.315279370357,50
2023-08-03,02,3886.9604075969623,51
2023-08-03,03,4372.209066713179,51
2023-08-03,04,4397.28445870849,53
2023-08-03,05,4042.1641755766864,49
2023-08-03,06,4878.028885308577,49
2023-08-03,07,5966.048221446741,51
2023-08-03,08,5930.453798636314,49
2023-08-03,09,5068.991865093218,50
2023-08-03,10,3818.3807210555738,53
2023-08-03,11,4897.281732831809,59
2023-08-03,12,8565.567144736933,59
2023-08-03,13,9905.136880968228,58
2023-08-03,14,11970.409884113033,58
2023-08-03,15,13316.29653179988,58
2023-08-03,16,13051.48061765009,60
2023-08-03,17,13977.759555693654,58
2023-08-03,18,14368.611585797962,58
2023-08-03,19,15470.857705127331,57
2023-08-03,20,15399.174492522994,57
2023-08-03,21,15461.519662106077,57
2023-08-03,22,15522.05215274974,57
2023-08-03,23,15099.780354362147,58
2023-08-03,24,13740.408473959307,58
2023-08-04,01,14158.91759030598,57
2023-08-04,02,13332.335993930505,57
2023-08-04,03,14657.349368981619,56
2023-08-04,04,14410.165877242544,57
2023-08-04,05,12561.260823866669,58
2023-08-04,06,12558.431946127881,58
2023-08-04,07,11793.920871011342,60
2023-08-04,08,10447.237743184438,59
2023-08-04,09,10668.329644128835,58
2023-08-04,10,10655.14652456941,55
2023-08-04,11,11506.858442605027,59
2023-08-04,12,11604.990288825438,59
2023-08-04,13,12178.044017173857,60
2023-08-04,14,12021.85151522718,60
2023-08-04,15,10345.315750090691,59
2023-08-04,16,10331.638263547791,60
2023-08-04,17,10274.017045140175,58
2023-08-04,18,8928.432510609895,59
2023-08-04,19,7936.402763763742,55
2023-08-04,20,6933.469478448649,54
2023-08-04,21,4685.912382562483,56
2023-08-04,22,4689.0433734578455,55
2023-08-04,23,5126.695477998086,54
2023-08-04,24,4762.182222180195,54
2023-08-05,01,4044.91065881823,51
2023-08-05,02,3263.5361765985963,49
2023-08-05,03,2395.1256404543947,48
2023-08-05,04,1886.0100419691457,46
2023-08-05,05,2014.6827818355414,46
2023-08-05,06,3015.0893025684118,46
2023-08-05,07,3361.8328118135037,45
2023-08-05,08,3323.6292299236084,50
2023-08-05,09,2771.503703875759,48
2023-08-05,10,2278.2353136942274,39
2023-08-05,11,2086.860361423352,40
2023-08-05,12,3140.5761218746143,38
2023-08-05,13,4416.564771064139,42
2023-08-05,14,5256.768924317673,46
2023-08-05,15,7404.985721357142,46
2023-08-05,16,8295.368123433707,53
2023-08-05,17,10870.717994198303,51
2023-08-05,18,8739.804041580568,50
2023-08-05,19,8333.351986664284,51
2023-08-05,20,9833.618457358385,53
2023-08-05,21,9694.34429217963,46
2023-08-05,22,10233.1768393384,45
2023-08-05,23,10816.667204004692,48
2023-08-05,24,11172.80368593587,50
2023-08-06,01,11021.197811002572,53
2023-08-06,02,11208.06853075731,53
2023-08-06,03,11782.193387569934,49
2023-08-06,04,10688.983198105256,50
2023-08-06,05,11710.09820247937,48
2023-08-06,06,10805.489017211607,49
2023-08-06,07,10199.2303064729,55
2023-08-06,08,7379.74554036734,55
2023-08-06,09,4365.342858609318,50
2023-08-06,10,4610.631276911727,35
2023-08-06,11,8361.201326733548,36
2023-08-06,12,15486.18308161515,45
2023-08-06,13,18018.00119300126,49
2023-08-06,14,17741.430330577645,53
