ID,Name,Type,Fuel Type,Generating Fuel Type,State,Summer Qual,Winter Qual,FCA Qual,June,July,August,September,October,November,December,January,February,March,April,May
1386,MILFORD POWER 2,Generator,Gas,Natural Gas,CT,267.7,301.425,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7,267.7
1412,ANP-BELLINGHAM 1,Generator,Gas,Natural Gas,MA,254.704,284.859,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704,254.704
1415,ANP-BELLINGHAM 2,Generator,Gas,Natural Gas,MA,247.295,277.142,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295,247.295
1432,GRS-FALL RIVER,Generator,LandFill Gas,Landfill Gas,MA,2.15,2.715,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
1478,MYSTIC 8,Generator,Gas,Natural Gas,MA,703.324,841.564,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324,703.324
1572,GRANBY SANITARY LANDFILL QF U5,Generator,Refuse/Woods,Municipal Solid Waste,MA,1.385,1.82,1.385,1.385,1.385,1.385,1.385,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82
1616,MYSTIC 9,Generator,Gas,Natural Gas,MA,709.676,858.366,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676,709.676
1625,GRANITE RIDGE ENERGY,Generator,Gas,Natural Gas,NH,665.417,739.272,665.417,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0
1630,RISEP,Generator,Gas,Natural Gas,RI,551.668,585.87,551.668,551.668,551.668,551.668,551.668,561.488,561.488,570.997,570.997,570.997,570.997,561.488,561.488
1649,"EP Newington Energy, LLC",Generator,Gas,Natural Gas,NH,559.5,599.239,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5,559.5
1656,HULL WIND TURBINE U5,Generator,Wind,Wind,MA,0.033,0.096,0.033,0.033,0.033,0.033,0.033,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.096
1672,KENDALL CT,Generator,Gas,Natural Gas,MA,181.799,187.4,181.799,161.837,161.837,161.837,161.837,161.837,161.837,161.837,161.837,161.837,161.837,161.837,161.837
1691,FORE RIVER-1,Generator,Gas,Natural Gas,MA,723.624,838.111,723.624,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0
1693,WEST SPRINGFIELD GT-1,Generator,Gas,Natural Gas,MA,38.646,48.0,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646,38.646
1694,WEST SPRINGFIELD GT-2,Generator,Gas,Natural Gas,MA,39.0,48.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
2278,BARKER LOWER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.104,0.707,0.104,0.104,0.104,0.104,0.104,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707
2279,BARKER UPPER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.099,0.602,0.099,0.099,0.099,0.099,0.099,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602
2280,BENTON FALLS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.421,1.451,0.421,0.421,0.421,0.421,0.421,1.451,1.451,1.451,1.451,1.451,1.451,1.451,1.451
2281,BROWNS MILL HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.064,0.404,0.064,0.064,0.064,0.064,0.064,0.404,0.404,0.404,0.404,0.404,0.404,0.404,0.404
2282,DAMARISCOTTA HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252
2283,EUSTIS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.073,0.139,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,GARDINER HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.153,0.932,0.153,0.153,0.153,0.153,0.153,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932
2285,GREENVILLE HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.026,0.285,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,HACKETT MILLS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207
2287,MECHANIC FALLS HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.031,0.374,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,NORWAY HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029
2290,PITTSFIELD HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.128,0.629,0.128,0.128,0.128,0.128,0.128,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629
2292,YORK HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.013,0.686,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,SPRINGFIELD REFUSE-NEW,Generator,Refuse/Woods,Municipal Solid Waste,MA,5.055,5.407,5.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,Hydro Kennebec,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,5.851,8.614,5.851,5.851,5.851,5.851,5.851,8.614,8.614,8.614,8.614,8.614,8.614,8.614,8.614
2431,DODGE FALLS-NEW,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,2.432,3.821,2.432,2.432,2.432,2.432,2.432,3.821,3.821,3.821,3.821,3.821,3.821,3.821,3.821
2432,HUNTINGTON FALLS-NEW,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.829,1.815,0.829,0.829,0.829,0.829,0.829,1.815,1.815,1.815,1.815,1.815,1.815,1.815,1.815
2433,RYEGATE 1-NEW,Generator,Refuse/Woods,Wood/Wood Waste Solids.,VT,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
2462,PLAINVILLE GEN QF U5,Generator,Gas-Other,"Other Biomass Gas. Includes digester gas, methane, and other biomass gasses.",MA,1.734,1.934,1.734,1.734,1.734,1.734,1.734,1.934,1.934,1.934,1.934,1.934,1.934,1.934,1.934
2466,CHERRY 7,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
2467,CHERRY 8,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
2468,CHERRY 10,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,1.9,2.1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2469,CHERRY 11,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,1.9,2.1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2470,CHERRY 12,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999,4.999
10401,CELLEY MILL U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.014,0.065,0.014,0.014,0.014,0.014,0.014,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065
10403,EASTMAN BROOK U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.005,0.029,0.005,0.005,0.005,0.005,0.005,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029
10406,LOWER VALLEY HYDRO U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.033,0.077,0.033,0.033,0.033,0.033,0.033,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077
10409,SWEETWATER HYDRO U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.102,0.232,0.102,0.102,0.102,0.102,0.102,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232
10424,Great Lakes - Berlin Incremental,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,5.364,10.664,5.364,5.364,5.364,5.364,5.364,10.664,10.664,10.664,10.664,10.664,10.664,10.664,10.664
10615,BLUE SPRUCE FARM U5,Generator,Gas-Other,"Other Biomass Gas. Includes digester gas, methane, and other biomass gasses.",VT,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
10770,WEST SPRINGFIELD HYDRO U5,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.309,0.819,0.309,0.309,0.309,0.309,0.309,0.819,0.819,0.819,0.819,0.819,0.819,0.819,0.819
10801,COVENTRY CLEAN ENERGY,Generator,Landfill Gas,Landfill Gas,VT,3.521,3.683,3.521,3.521,3.521,3.521,3.521,3.683,3.683,3.683,3.683,3.683,3.683,3.683,3.683
11052,GRTR NEW BEDFORD LFG UTIL PROJ,Generator,LandFill Gas,Landfill Gas,MA,2.199,2.355,2.199,2.199,2.199,2.199,2.199,2.355,2.355,2.355,2.355,2.355,2.355,2.355,2.355
11126,NORTH HARTLAND HYDRO,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,VT,0.556,1.471,0.556,0.556,0.556,0.556,0.556,1.471,1.471,1.471,1.471,1.471,1.471,1.471,1.471
11408,HULL WIND TURBINE II,Generator,Wind,Wind,MA,0.058,0.254,0.058,0.058,0.058,0.058,0.058,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254
11424,RUMFORD FALLS,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,25.359,32.079,25.359,25.359,25.359,25.359,25.359,32.079,32.079,32.079,32.079,32.079,32.079,32.079,32.079
11842,WATERSIDE POWER,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",CT,70.017,71.557,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017
11925,BROCKTON BRIGHTFIELDS,Generator,Solar,Solar,MA,0.123,0.0,0.123,0.123,0.123,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12108,FIEC DIESEL,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",ME,1.54,1.563,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
12180,BERKSHIRE COW POWER,Generator,Gas-Other,"Other Biomass Gas. Includes digester gas, methane, and other biomass gasses.",VT,0.266,0.309,0.266,0.266,0.266,0.266,0.266,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309
12274,GREEN MOUNTAIN DAIRY,Generator,Gas-Other,"Other Biomass Gas. Includes digester gas, methane, and other biomass gasses.",VT,0.211,0.219,0.211,0.211,0.211,0.211,0.211,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219
12323,COVENTRY CLEAN ENERGY #4,Generator,Landfill Gas,Landfill Gas,VT,2.625,2.672,2.625,2.625,2.625,2.625,2.625,2.672,2.672,2.672,2.672,2.672,2.672,2.672,2.672
12500,Thomas A. Watson,Generator,Gas,Natural Gas,MA,105.2,114.8,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2
12504,Devon 15-18,Generator,Oil,Kerosene,CT,187.589,187.6,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589,187.589
12505,Middletown 12-15,Generator,Oil,Kerosene,CT,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6,187.6
12509,UNH Power Plant,Generator,LandFill Gas,Landfill Gas,NH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
12510,Swanton Gas Turbine 1,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",VT,19.304,23.954,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304,19.304
12511,Swanton Gas Turbine 2,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",VT,19.349,23.839,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349,19.349
12521,Lowell Power Reactivation,Generator,Gas,Natural Gas,MA,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
12524,Cos Cob 13&14,Generator,Gas,Kerosene,CT,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
12526,Pierce,Generator,Gas,Natural Gas,CT,74.085,87.0,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085,74.085
12530,Sheffield Wind Farm,Generator,Wind,Wind,VT,3.279,10.263,3.279,3.279,3.279,3.279,3.279,10.263,10.263,10.263,10.263,10.263,10.263,10.263,10.263
12551,Kibby Wind Power,Generator,Wind,Wind,ME,17.104,34.709,17.104,15.104,15.104,15.104,15.104,30.65,30.65,30.65,30.65,30.65,30.65,30.65,30.65
12564,Waterbury Generation Facility,Generator,Gas,Natural Gas,CT,94.895,98.749,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895,94.895
13669,Manchester Methane LLC East Windsor Facility,Generator,Landfill Gas,Landfill Gas,CT,0.284,0.137,0.284,0.284,0.284,0.284,0.284,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137
13673,MATEP (DIESEL),Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,17.12,17.46,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12
13675,MATEP (COMBINED CYCLE),Generator,Gas,Natural Gas,MA,42.515,46.785,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515,42.515
13703,Verso VCG1,Generator,Gas,Natural Gas,ME,47.223,55.461,47.223,47.223,47.223,47.223,47.223,47.223,47.223,55.461,55.461,55.461,55.461,47.223,47.223
13704,Verso VCG2,Generator,Gas,Natural Gas,ME,44.314,56.321,44.314,44.314,44.314,44.314,44.314,44.314,44.314,56.321,56.321,56.321,56.321,44.314,44.314
13705,Verso VCG3,Generator,Gas,Natural Gas,ME,41.799,54.668,41.799,41.799,41.799,41.799,41.799,41.799,41.799,54.668,54.668,54.668,54.668,41.799,41.799
13975,Corriveau Hydroelectric LLC,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,0.013,0.02,0.013,0.013,0.013,0.013,0.013,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
14087,MAT3,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,16.86,18.63,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86
14217,NORTHFIELD MOUNTAIN 1,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
14218,NORTHFIELD MOUNTAIN 2,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
14219,NORTHFIELD MOUNTAIN 3,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
14220,NORTHFIELD MOUNTAIN 4,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0
14271,Ameresco Northampton,Generator,Landfill Gas,Landfill Gas,MA,0.745,0.752,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14595,Granite Reliable Power,Generator,Wind,Wind,NH,13.222,27.589,13.222,13.222,13.222,13.222,13.222,27.589,27.589,27.589,27.589,27.589,27.589,27.589,27.589
14599,"Rhode Island LFG Genco, LLC - ST",Generator,Landfill Gas,Landfill Gas,RI,25.81,24.62,25.81,25.81,25.81,25.81,25.81,24.62,24.62,24.62,24.62,24.62,24.62,24.62,24.62
14610,Princeton Wind Farm  Project,Generator,Wind,Wind,MA,0.142,0.392,0.142,0.142,0.142,0.142,0.142,0.392,0.392,0.392,0.392,0.392,0.392,0.392,0.392
14614,Kleen Energy,Generator,Gas,Natural Gas,CT,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0
14623,Valley Hydro (Station No. 5),Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.246,0.256,0.246,0.246,0.246,0.246,0.246,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256
14652,Templeton Wind Turbine ,Generator,Wind,Wind,MA,0.043,0.112,0.043,0.043,0.043,0.043,0.043,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112
14660,Lempster Wind,Generator,Wind,Wind,NH,2.582,8.177,2.582,2.582,2.582,2.582,2.582,8.177,8.177,8.177,8.177,8.177,8.177,8.177,8.177
14661,Berkshire Wind Power Project,Generator,Wind,Wind,MA,1.613,6.734,1.613,1.613,1.613,1.613,1.613,6.734,6.734,6.734,6.734,6.734,6.734,6.734,6.734
14663,WMRE Crossroads,Generator,Landfill Gas,Landfill Gas,ME,2.984,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806,2.806
14665,Record Hill Wind,Generator,Wind,Wind,ME,5.463,12.11,5.463,5.463,5.463,5.463,5.463,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11
14706,Kimberly-Clark Corp Energy Independence Project,Generator,Gas,Natural Gas,CT,13.063,14.0,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063,13.063
15415,Dartmouth Power Expansion,Generator,Gas,Natural Gas,MA,19.578,20.508,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578,19.578
15477,"New Haven Harbor Units 2, 3, & 4",Generator,Oil,Kerosene,CT,128.955,129.6,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955,128.955
15509,Plainfield Renewable Energy,Generator,Refuse/Woods,Wood/Wood Waste Solids.,CT,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5
16296,Milford Hydro,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,3.694,5.422,3.694,3.694,3.694,3.694,3.694,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422
16523,Stillwater,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,1.324,1.153,1.324,1.324,1.324,1.324,1.324,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153
16525,Medway,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,ME,3.383,2.869,3.383,3.383,3.383,3.383,3.383,2.869,2.869,2.869,2.869,2.869,2.869,2.869,2.869
16631,Victory Road Dorchester PV,Generator,Solar,Solar,MA,0.316,0.0,0.316,0.316,0.316,0.316,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16640,Hilldale Ave Haverhill PV,Generator,Solar,Solar,MA,0.27,0.0,0.27,0.27,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16642,Railroad Street Revere PV,Generator,Solar,Solar,MA,0.245,0.0,0.245,0.245,0.245,0.245,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16643,Rover Street Everett PV,Generator,Solar,Solar,MA,0.168,0.0,0.168,0.168,0.168,0.168,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16644,Main Street Whitinsville PV,Generator,Solar,Solar,MA,0.28,0.0,0.28,0.28,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16653,Berlin Biopower,Generator,Refuse/Woods,Wood/Wood Waste Solids.,NH,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38,65.38
16659,Ipswich Wind Farm 1,Generator,Wind,Wind,MA,0.168,0.302,0.168,0.168,0.168,0.168,0.168,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302
16688,Nor1,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",CT,1.789,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
16737,DFC-ERG Hybrid Fuel Cell (3),Generator,Gas,Natural Gas,CT,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
16738,BFCP Fuel Cell,Generator,Gas,Natural Gas,CT,12.805,13.054,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805,12.805
16750,Norden #2,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",CT,1.79,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765,1.765
16752,Norden #3,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",CT,1.777,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753,1.753
17359,Sugar River 2,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.014,0.104,0.014,0.014,0.014,0.014,0.014,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104
35442,Seaman Energy,Generator,Landfill Gas,Landfill Gas,MA,0.151,0.2,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35485,Fitchburg-FCA-5,Generator,Landfill Gas,Landfill Gas,MA,4.127,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316,3.316
35555,GMCW,Generator,Wind,Wind,VT,0.817,3.244,0.817,0.817,0.817,0.817,0.817,3.244,3.244,3.244,3.244,3.244,3.244,3.244,3.244
35593,Fiske Hydro,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.077,0.113,0.077,0.077,0.077,0.077,0.077,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113
35594,Spaulding Pond Hydro,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,NH,0.007,0.144,0.007,0.007,0.007,0.007,0.007,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144
35656,Rainbow_2,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
35657,Shrewsbury Diesels,Generator,Oil,"Distillate Fuel Oil - including Diesel, No. 1, 2, and 4",MA,13.75,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65
35658,Rainbow_1,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,CT,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
35693,Spruce Mountain Wind,Generator,Wind,Wind,ME,2.551,7.171,2.551,2.551,2.551,2.551,2.551,7.171,7.171,7.171,7.171,7.171,7.171,7.171,7.171
35728,Moretown LG,Generator,Landfill Gas,Landfill Gas,VT,1.514,3.008,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514,1.514
35979,Kingdom Community Wind,Generator,Wind,Wind,VT,9.094,20.506,9.094,9.094,9.094,9.094,9.094,20.506,20.506,20.506,20.506,20.506,20.506,20.506,20.506
37040,KENDALL STEAM,Generator,Gas,Natural Gas,MA,20.517,20.141,20.141,19.704,19.704,19.704,19.704,19.704,19.704,19.704,19.704,19.704,19.704,19.704,19.704
37050,Groton Wind Project,Generator,Wind,Wind,NH,5.153,11.325,5.153,5.153,5.153,5.153,5.153,11.325,11.325,11.325,11.325,11.325,11.325,11.325,11.325
37072,Beaver_Ridge_Wind,Generator,Wind,Wind,ME,0.474,1.226,0.474,0.474,0.474,0.474,0.474,1.226,1.226,1.226,1.226,1.226,1.226,1.226,1.226
37077,Woronoco Hydro LLC,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,MA,0.263,0.751,0.263,0.263,0.263,0.263,0.263,0.751,0.751,0.751,0.751,0.751,0.751,0.751,0.751
37105,Blue Sky West,Generator,Wind,Wind,ME,19.776,65.96,19.776,19.776,19.776,19.776,19.776,65.96,65.96,65.96,65.96,65.96,65.96,65.96,65.96
37120,Thundermist Hydropower,Generator,Hydro,Water at a Conventional Hydroelectric Turbine,RI,0.0,0.748,0.0,0.0,0.0,0.0,0.0,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748
38078,"NFM Solar Power, LLC",Generator,Solar,Solar,MA,0.507,0.0,0.507,0.507,0.507,0.507,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38089,Footprint Combined Cycle,Generator,Gas,Natural Gas,MA,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0
38114,East Bridgewater Solar Energy Project,Generator,Solar,Solar,MA,0.822,0.0,0.822,0.822,0.822,0.822,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38115,Harrington Street PV Project,Generator,Solar,Solar,MA,4.767,0.0,4.767,4.767,4.767,4.767,4.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38173,Saddleback Ridge  Wind,Generator,Wind,Wind,ME,3.75,10.23,3.75,3.75,3.75,3.75,3.75,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23
38178,Southbridge Landfill Gas to Energy 17-18,Generator,Landfill Gas,Landfill Gas,MA,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
38181,Westford Solar,Generator,Solar,Solar,MA,1.8,0.0,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38206,Bridgeport Harbor 5,Generator,Gas,Natural Gas,CT,484.3,524.066,484.3,484.3,484.3,484.3,484.3,491.833,491.833,491.833,491.833,491.833,491.833,491.833,491.833
