Date,Hour Ending,Total Load
11/04/2023,24,11122.485231569537
11/05/2023,1,10540.603466562916
11/05/2023,2,10121.07081218543
11/05/2023,02X,10194.419973960265
11/05/2023,3,10086.896056768213
11/05/2023,4,10051.378864152317
11/05/2023,5,10179.54743933775
11/05/2023,6,10562.297008609272
11/05/2023,7,10925.488818913906
11/05/2023,8,11249.673801854302
11/05/2023,9,11199.7649447351
11/05/2023,10,10780.897893198675
11/05/2023,11,10342.315758543045
11/05/2023,12,10273.050319615895
11/05/2023,13,10275.68011150331
11/05/2023,14,10625.33311231788
11/05/2023,15,11392.703912298013
11/05/2023,16,12440.998455298011
11/05/2023,17,13709.803134629137
11/05/2023,18,14670.184165635763
11/05/2023,19,14423.663581688743
11/05/2023,20,13915.306266417218
11/05/2023,21,13329.421190463578
11/05/2023,22,12506.513663403975
11/05/2023,23,11598.732365649006
11/05/2023,24,11195.227867794703
11/06/2023,1,10746.194056986755
11/06/2023,2,10505.529552251657
11/06/2023,3,10432.536366927154
11/06/2023,4,10537.051158238412
11/06/2023,5,10982.009057086092
11/06/2023,6,12096.158467417217
11/06/2023,7,13458.795120993378
11/06/2023,8,14016.050973039733
11/06/2023,9,13465.470792384107
11/06/2023,10,12878.731655860927
11/06/2023,11,12481.518043662252
11/06/2023,12,12677.626931589404
11/06/2023,13,13234.779773940398
11/06/2023,14,13731.399098589403
11/06/2023,15,14370.844169178808
11/06/2023,16,14626.485157033114
11/06/2023,17,15336.083655960265
11/06/2023,18,16064.449890331123
11/06/2023,19,15768.43463328477
11/06/2023,20,15185.780982582779
11/06/2023,21,14450.148518066224
11/06/2023,22,13489.047006556291
11/06/2023,23,12377.257012198674
11/06/2023,24,11468.006651933774
11/07/2023,1,11098.017184827815
11/07/2023,2,10791.824403384104
11/07/2023,3,10598.036831523179
11/07/2023,4,10548.790683079469
11/07/2023,5,10840.161606298012
11/07/2023,6,11581.427790258278
11/07/2023,7,12910.781248569538
11/07/2023,8,13850.118455993379
11/07/2023,9,13977.803193536423
11/07/2023,10,13694.02867768212
11/07/2023,11,13175.570295397352
11/07/2023,12,12640.039317152317
11/07/2023,13,12265.126440695365
11/07/2023,14,12326.53351636424
11/07/2023,15,12963.185255649005
11/07/2023,16,13800.272229417218
11/07/2023,17,14766.755140874173
11/07/2023,18,15537.87658476821
11/07/2023,19,15280.341492576157
11/07/2023,20,14710.034345496691
11/07/2023,21,14023.576282655627
11/07/2023,22,13140.030678
11/07/2023,23,12077.766196258279
11/07/2023,24,11201.941373218544
11/08/2023,1,10638.657574629138
11/08/2023,2,10636.440285701989
11/08/2023,3,10559.20565387417
11/08/2023,4,10609.501809635762
11/08/2023,5,10751.028717589405
11/08/2023,6,11854.950636039734
11/08/2023,7,13523.826824145695
11/08/2023,8,14002.963335033115
11/08/2023,9,13042.659389039733
11/08/2023,10,11837.203837033112
11/08/2023,11,11168.207403960265
11/08/2023,12,11165.036361337749
11/08/2023,13,11275.404417596026
11/08/2023,14,11754.952502582782
11/08/2023,15,13133.76014763576
11/08/2023,16,14301.417195774835
11/08/2023,17,15605.854559033112
11/08/2023,18,16515.23133334437
11/08/2023,19,16385.120825662252
11/08/2023,20,15937.100011933775
11/08/2023,21,15295.652170470197
11/08/2023,22,14395.113137443708
11/08/2023,23,13255.971576821192
11/08/2023,24,12286.90941536424
11/09/2023,1,11849.911335496688
11/09/2023,2,11644.04344636424
11/09/2023,3,11457.923464549669
11/09/2023,4,11457.161848668871
11/09/2023,5,11807.921214701988
11/09/2023,6,12755.920061973511
11/09/2023,7,14324.158259284768
11/09/2023,8,15101.000982927151
11/09/2023,9,15495.864474178808
11/09/2023,10,15717.267730927151
11/09/2023,11,15876.155840940399
11/09/2023,12,15993.821148682118
11/09/2023,13,15965.996587986754
11/09/2023,14,15804.544557701987
11/09/2023,15,15554.853975000002
11/09/2023,16,15643.14033129139
11/09/2023,17,16169.954648960265
11/09/2023,18,16569.3495007947
11/09/2023,19,16295.110851655629
11/09/2023,20,15818.888837086091
11/09/2023,21,15169.797406099338
11/09/2023,22,14282.555630781455
11/09/2023,23,13235.430331046358
11/09/2023,24,12313.495388079471
11/10/2023,1,11733.281629172185
11/10/2023,2,11681.532135602649
11/10/2023,3,11471.630646880796
11/10/2023,4,11455.523631298014
11/10/2023,5,11747.310784748342
11/10/2023,6,12306.378229668875
11/10/2023,7,13330.557623622515
11/10/2023,8,13980.553379238409
11/10/2023,9,13933.616317655627
11/10/2023,10,13887.224769854303
11/10/2023,11,14019.416303245032
11/10/2023,12,14171.419101403973
11/10/2023,13,14255.30178478808
11/10/2023,14,14337.534302066226
11/10/2023,15,14393.347699344371
11/10/2023,16,14608.038137185431
11/10/2023,17,15290.103157052978
11/10/2023,18,15891.937430059603
11/10/2023,19,15565.858952920531
11/10/2023,20,15060.25063805298
11/10/2023,21,14491.699503311258
11/10/2023,22,13821.301443258279
11/10/2023,23,12938.933009271523
11/10/2023,24,12070.038298450332
11/11/2023,1,11432.755427483446
11/11/2023,2,11345.56863013245
11/11/2023,3,11217.18501131126
11/11/2023,4,11185.0214174702
11/11/2023,5,11345.645997
11/11/2023,6,11442.991130635763
11/11/2023,7,12117.86663115894
11/11/2023,8,12309.793182966885
11/11/2023,9,11597.532017119205
11/11/2023,10,10822.825746715233
11/11/2023,11,10709.235309960262
11/11/2023,12,10777.13421566225
11/11/2023,13,10700.956943145695
11/11/2023,14,10884.666628119205
11/11/2023,15,11527.661346278146
11/11/2023,16,12973.780483847682
11/11/2023,17,14375.73028165563
11/11/2023,18,15185.120875774835
11/11/2023,19,15020.063383470198
11/11/2023,20,14633.195447430462
11/11/2023,21,14262.991189854303
11/11/2023,22,13704.073676324504
11/11/2023,23,13016.248354357615
11/11/2023,24,12329.809724364239
11/12/2023,1,11816.117196258278
11/12/2023,2,11522.127489450331
11/12/2023,3,11371.573330562915
11/12/2023,4,11358.885361708608
11/12/2023,5,11508.05785984768
11/12/2023,6,11900.453906284767
11/12/2023,7,12451.737403271523
11/12/2023,8,12674.302433642384
11/12/2023,9,12230.020056013245
11/12/2023,10,11782.211759801323
11/12/2023,11,11455.634061185432
11/12/2023,12,11318.917062496688
11/12/2023,13,11199.301063509933
11/12/2023,14,11337.931073046359
11/12/2023,15,12220.747926913908
11/12/2023,16,13788.97218137086
11/12/2023,17,15431.405296768213
11/12/2023,18,16432.96286089404
11/12/2023,19,16279.541907516557
11/12/2023,20,15891.77587041722
11/12/2023,21,15346.382577774833
11/12/2023,22,14521.734773523178
11/12/2023,23,13545.357972185431
11/12/2023,24,12730.266224728475
11/13/2023,1,12570.842897801325
11/13/2023,2,12339.530501092717
11/13/2023,3,12254.824198284767
11/13/2023,4,12368.61235281457
11/13/2023,5,12837.686959589404
11/13/2023,6,13780.527871576158
11/13/2023,7,15212.819985258277
11/13/2023,8,15682.370521019868
11/13/2023,9,14412.839955496687
11/13/2023,10,13248.58058147682
11/13/2023,11,12598.936728384106
11/13/2023,12,12366.010762463577
11/13/2023,13,12589.499092172186
11/13/2023,14,13482.513905000002
11/13/2023,15,14218.744979364235
11/13/2023,16,15305.089422278144
11/13/2023,17,16456.214795523178
11/13/2023,18,17113.535470397353
11/13/2023,19,16869.59388655629
11/13/2023,20,16427.40170710596
11/13/2023,21,15749.164314874173
11/13/2023,22,14803.454023390728
11/13/2023,23,13647.555311350992
11/13/2023,24,12710.027140231789
11/14/2023,1,12081.745659814569
11/14/2023,2,12052.76650460265
11/14/2023,3,11928.659082403974
11/14/2023,4,11957.29701850331
11/14/2023,5,12300.744732814568
11/14/2023,6,13008.361596543047
11/14/2023,7,14610.669036735098
11/14/2023,8,15250.24041605298
11/14/2023,9,14688.301875973511
11/14/2023,10,13925.35274781457
11/14/2023,11,13267.846246774834
11/14/2023,12,13150.737883264901
11/14/2023,13,13207.516918549669
11/14/2023,14,13506.20848363576
11/14/2023,15,14033.975896920532
11/14/2023,16,14856.493704158938
11/14/2023,17,15996.670456503312
11/14/2023,18,16749.17544295364
11/14/2023,19,16605.568961344372
11/14/2023,20,16250.14724029801
11/14/2023,21,15596.115755960265
11/14/2023,22,14695.285717549667
11/14/2023,23,13586.00339805298
11/14/2023,24,12664.669123350994
11/15/2023,1,12084.757552649005
11/15/2023,2,12130.879224324503
11/15/2023,3,12040.742001152317
